p_edge,n_normal,n_edge,baseline_sse,improved_sse,delta_sse,baseline_var,improved_var,delta_var
0.04,100,100,0.06048904359733697,0.018383987161110952,-0.042105056436226015,0.13337265343154855,0.012362762396218207,-0.12100989103533034
0.04,10000,10000,0.0019427848622956684,0.001852294429599306,-9.049043269636239e-05,0.00014400608631840443,0.00011338298377601929,-3.062310254238514e-05
0.02,1000,1000,0.0066242511150232265,0.005236647300716423,-0.0013876038143068037,0.00189060228230505,0.0008448304732301754,-0.0010457718090748744
0.04,1000,1000,0.005967565472153925,0.005200771422974865,-0.0007667940491790596,0.0017699013234847578,0.0009044620107015833,-0.0008654393127831745
0.02,100,100,0.045292655059308906,0.018320387130368807,-0.0269722679289401,0.10986471739677302,0.018686000444386393,-0.09117871695238662
0.01,100,100,0.05175175312960861,0.017443980942528362,-0.034307772187080254,0.13158976835374123,0.012312525898837398,-0.11927724245490383
0.01,10000,10000,0.002141797659209571,0.001919442322419267,-0.00022235533679030401,0.0001352566327555948,0.00011821258421032066,-1.7044048545274132e-05
0.02,10000,10000,0.0020207914002668436,0.0017863044064510847,-0.00023448699381575897,0.00014958124962879775,9.964478774565931e-05,-4.9936461883138444e-05
0.01,1000,1000,0.006113897664769068,0.004856193438110361,-0.0012577042266587067,0.0017246162751569183,0.0009836309954665684,-0.0007409852796903499
