x,true,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50,run_51,run_52,run_53,run_54,run_55,run_56,run_57,run_58,run_59,run_60,run_61,run_62,run_63,run_64,run_65,run_66,run_67,run_68,run_69,run_70,run_71,run_72,run_73,run_74,run_75,run_76,run_77,run_78,run_79,run_80,run_81,run_82,run_83,run_84,run_85,run_86,run_87,run_88,run_89,run_90,run_91,run_92,run_93,run_94,run_95,run_96,run_97,run_98,run_99
-3.0,3.800542504044357e-08,0.004018048866930031,6.986099084106441e-05,7.357565182153817e-06,0.00010256844689556702,3.9642586845676374e-05,9.340771001960932e-05,0.0005953847872615535,0.0007703269938069836,0.0014420435313988755,0.00025720964232497717,0.0015766796717697792,0.0003901218360461771,0.00040447801371643803,0.001978296825069597,0.0009271781824190275,0.00047922502666614987,0.000207472191249193,0.0013415712683191039,0.0005278578967844028,8.626293496484942e-05,0.0007838447832509191,8.42209262479252e-06,1.5077095667412423e-06,0.00034913732951170933,9.086982291678354e-05,0.0002106204818409992,0.0002527563942030727,2.5296342782593664e-05,0.00027268167013001906,3.067473455833997e-05,0.0008063119607276581,0.00011586314663007639,0.0013215922311425423,0.0005308605685661941,0.0012277597551391072,0.0007163359076298922,0.0002854896902713651,0.0004897874701631547,0.0001360703858433796,0.0008936388598078702,0.0005224032899951535,0.0003979543874155,0.0004882470561342217,8.404875524919174e-05,0.00017119497561449859,0.0009238795349647839,0.0019562830547405533,0.0002044226368232305,0.00033843639101614477,0.00017694434963973086,6.940554672433516e-05,0.0006532247999542915,0.0005166181377867131,0.00010043795501355763,9.435743971590655e-05,0.00023993936643545635,5.20064796639635e-05,0.0002843939857986975,0.002731597622784228,1.1875392622837046e-05,6.679571598011131e-05,0.0007158980741401642,0.0006318458129042791,0.0004310586073361503,3.54794699828946e-05,2.8741050296247417e-05,4.374134196574783e-05,1.3850298898698111e-06,4.778305670867127e-05,3.732554619067584e-05,0.0006012438153998052,0.00010598279281868073,1.6179959139170003e-06,1.5388673134749e-05,0.000333659294230591,0.0002897629370540949,0.00012663173501307144,8.471002072736528e-05,1.772649273685537e-05,0.0006472951092093549,0.00043908596290041335,0.00011970065494402751,0.0008731290792395747,0.0011935063926215477,0.00013420833162185403,0.00029061786191043084,4.655557128018652e-05,0.0018987544257186165,0.0019192424415383834,1.3144585618102691e-05,0.0003873906246439772,9.421705302472188e-05,0.0001598042773848019,0.00018014157994657217,0.0011784172223766743,0.00018186771168171576,0.00010257804286878387,0.0007699887351713071,8.416217648235126e-05,0.0001534606747337167
-2.9598997493734336,8.04091815144822e-08,0.004543390682584721,9.728043276199625e-05,1.0683130607197457e-05,0.0001350761174620979,5.3253628975391146e-05,0.0001274653074176088,0.0007309494787633949,0.0009368303173666092,0.0016950891919140167,0.00033668241794675597,0.0018653717512601968,0.0004931683006681516,0.0005126263058967092,0.0023358405223127114,0.0011021077065747839,0.0006078995621757457,0.0002601453379387274,0.0016214071675814395,0.0006655738176023015,0.00012031562796948262,0.000971887073489801,1.2645056124360154e-05,2.4642663831140813e-06,0.00044091153811872996,0.0001210784411474489,0.0002739527986658751,0.0003136843200090913,3.541574089289482e-05,0.00035193862178594857,4.390891918120027e-05,0.0010008522452695549,0.00015727284891822906,0.0015631516625312979,0.0006832224727769246,0.0015020245700301277,0.0009047264831606016,0.0003709735573466478,0.0006126935996051216,0.0001827326958088603,0.001089302678192032,0.0006474939248961493,0.0005036364682898776,0.0006018833192285433,0.00011225619100381608,0.00022496489187400582,0.0011253078558745582,0.0022592509330257053,0.00026047239354169823,0.0004236508975281585,0.00023418600845831255,9.453695370234978e-05,0.0008223871646883376,0.0006301191551040038,0.00013727068256760331,0.00012689444495787727,0.0003241049980607831,7.287146510192749e-05,0.0003558346624913551,0.003203023956995505,1.7233638417215464e-05,9.37909877514823e-05,0.000897669011165747,0.0007833925749109605,0.0005461205573147923,5.0030858529455495e-05,3.9439652118249625e-05,6.0816556669165796e-05,2.206303785670806e-06,6.421317461699223e-05,5.228438987298783e-05,0.0007565101297278927,0.00013910776840099092,2.4628244369883084e-06,2.148510389471164e-05,0.00042525614917141263,0.0003784852849823069,0.0001663407460619801,0.00011380199648199976,2.5641827324853113e-05,0.0008019953997926942,0.0005470588289408003,0.00015805137104305924,0.001067588330086068,0.0014293063469771887,0.00017576581288960105,0.00037566464545575167,6.2624396508837e-05,0.0022333392887260474,0.002226419243906053,1.831250673661785e-05,0.0004902914880095753,0.0001286212412396922,0.0002064691957022118,0.00023098695730227608,0.0014197874522355093,0.0002425420828578421,0.00014116843151666027,0.0009587584680203938,0.00011346746494388369,0.00020097015132321752
-2.919799498746867,1.6492569755933317e-07,0.005106141056551758,0.00013430331137363665,1.5394417672290307e-05,0.00017669601921970374,7.111395626101371e-05,0.00017267435612502936,0.0008932813932395692,0.001134046806500504,0.0019813783483752195,0.0004372751997110746,0.0021989156726058383,0.0006201567085851987,0.0006453329444760431,0.0027435212353206424,0.0013033065916715542,0.0007669407916039797,0.0003242299885292538,0.0019474861203334956,0.0008343166324576865,0.00016619909850700874,0.0011971010882263155,1.8807622645132618e-05,3.981478318384188e-06,0.00055411799615934,0.0001602929268368988,0.00035433159169577527,0.000387551832591435,4.9238383281357246e-05,0.000451691011695124,6.229090640822139e-05,0.0012356004372280512,0.00021180201542649033,0.0018397900576493495,0.0008715677285031132,0.0018278171137641862,0.0011351689414745446,0.00047919779365513564,0.0007611530869624978,0.0002435744542508021,0.001321909581094884,0.0007990156442478439,0.0006331356420608874,0.0007378337477164808,0.00014903229887013362,0.0002931861035454679,0.001364450247663505,0.0025999316703774855,0.00033008656357521254,0.0005265335841348693,0.0003075479931048883,0.00012788021640495705,0.0010262780643244228,0.0007651029645021095,0.00018614209716999675,0.00016933058626835624,0.00043398221859663105,0.00010121332194363466,0.0004431862781978583,0.003738992506137472,2.4796473499096995e-05,0.00013050823049435767,0.0011189891407011729,0.0009661722062985583,0.0006878550109339286,6.995532387450433e-05,5.370102539125143e-05,8.389014113798643e-05,3.4768360166919057e-06,8.567162853698407e-05,7.265788034328404e-05,0.0009465253520407725,0.0001814621941106795,3.718751830443168e-06,2.9795911562461712e-05,0.0005389108397320705,0.0004894774357171714,0.00021721628527796106,0.0001518052242450795,3.675982580866575e-05,0.0009887229472365733,0.0006777398916437986,0.00020749564830374874,0.0012971238513240768,0.0017001737415369969,0.00022886699934526335,0.0004825596064936475,8.364701917350823e-05,0.0026100023752984873,0.0025725781695637587,2.534982183441895e-05,0.0006160119176636598,0.00017439672601634194,0.0002650104026898919,0.0002945596265969879,0.001702971986023132,0.0003205645292620133,0.0001927406312051204,0.0011869680810050794,0.00015198588770766206,0.00026142689168894245
-2.8796992481203008,3.283397107810381e-07,0.005704399685736513,0.00018383528006004347,2.2015839189523815e-05,0.00022960500396426522,9.4405049009903e-05,0.0002322245500974474,0.0010867227492848382,0.001366496652631372,0.0023032611489619617,0.0005635155569206421,0.002582834198297057,0.0007757673518712339,0.0008070256578284017,0.0032056780216650955,0.001533524921240805,0.0009623700943816896,0.0004016985821195594,0.0023248994831047165,0.0010397503735432188,0.00022738109633662007,0.0014650188708885503,2.7712715680838748e-05,6.358423243385659e-06,0.0006930352693986725,0.00021084940548337665,0.0004557381038415041,0.0004767053551908329,6.798129289551876e-05,0.0005764990485909005,8.758167934225728e-05,0.0015173087743430933,0.00028300253927911943,0.002155083531904977,0.001102087214998968,0.002212592945761888,0.0014150261813841807,0.0006153374849394671,0.0009391762176474415,0.00032227540450849665,0.0015971624582801732,0.0009816836060525323,0.0007907001587522414,0.0008995618470713133,0.0001966750972604542,0.0003789620983648417,0.0016469754630919324,0.002981830141781375,0.0004160427837728005,0.0006497779185196264,0.00040078576696581027,0.00017179682475634974,0.001269581474318104,0.0009249176115063795,0.0002504464500540419,0.00022422453214249126,0.0005760636292192421,0.00013935105589984705,0.0005494699870808486,0.004345298576295675,3.5376004951031015e-05,0.00017996513323823173,0.001386732182030096,0.0011853824473691198,0.0008613837997504922,9.699142509218406e-05,7.255647650475016e-05,0.00011480726716200957,5.420308622437239e-06,0.00011348120445783458,0.00010017360045738919,0.001177668877964667,0.00023526363640454613,5.570239792904072e-06,4.1045307511501476e-05,0.0006790816726271517,0.000626781539126778,0.0002819923482404183,0.00020107684800301276,5.222837248620082e-05,0.0012129009244526122,0.0008350042037159408,0.00027085373448398426,0.0015661668084319491,0.002009009607131179,0.00029630582591914174,0.00061601348898787,0.0001109493058311003,0.0030308965139572448,0.0029612371285471094,3.4868659038739426e-05,0.0007683989616624001,0.00023486274176416494,0.00033793314409760115,0.0003735805410235259,0.002033610860856187,0.0004199094931360398,0.00026108141489163367,0.0014611173603278236,0.0002022643189181081,0.00033780837246126386
-2.8395989974937343,6.352136418852664e-07,0.006335708273832337,0.0002494956188824114,3.12479600472912e-05,0.00029639215778186025,0.0001245911655511044,0.0003100639901117333,0.00131612721767374,0.0016391449272180427,0.0026629594006127295,0.0007205943628465711,0.0030231021220282423,0.0009653802327197587,0.0010026699881791412,0.0037266141725838748,0.001795655954511207,0.0012011180260061399,0.0004947538538268815,0.002758854654074476,0.0012882478661210672,0.0003081132599805713,0.0017816644024826384,4.045541998796145e-05,1.003640140899494e-05,0.0008626163519384655,0.0002755824125188961,0.0005829146310357684,0.0005838372185099143,9.321013879563057e-05,0.00073174098430589,0.00012204969396719162,0.0018535494808812761,0.00037519042169221757,0.002512802956023725,0.00138142539596158,0.0026644350086283343,0.0017524624813831059,0.0007855004197533438,0.0011511371703459732,0.00042327340208937693,0.0019214014174078321,0.0012008580666156934,0.0009810795475913776,0.0010909041522191567,0.000258003429667061,0.0004858396704205306,0.0019791238054560844,0.003408700764864713,0.0005215589865950785,0.0007962763631792581,0.0005182993134559669,0.00022922025778354002,0.0015570360943967523,0.0011133087491484552,0.0003343537634276134,0.00029465672957562725,0.0007580410982818055,0.00019019046337455037,0.0006781582957990339,0.005027782685069811,5.004460340946254e-05,0.0002459363668195651,0.0017085591613982885,0.0014468216093439987,0.0010725677128016144,0.00013334725272641718,9.728393787548352e-05,0.0001558862648015682,8.359756310834224e-06,0.0001492442420818511,0.00013702501553956926,0.0014571636052370556,0.000303160796544901,8.276924580753637e-06,5.616463258443805e-05,0.0008509165824398532,0.0007947414395731092,0.0003639546102842538,0.00026448066720130195,7.354606561472874e-05,0.00148060606214254,0.0010232123755682004,0.000351545998398026,0.0018793317676302312,0.0023585852418239956,0.0003814348775776058,0.000781510431583195,0.0001461505446015789,0.0034977826628517154,0.0033961173177109974,4.765799828009079e-05,0.0009516647191788354,0.0003141580095712524,0.00042813424637453166,0.0004712312821608423,0.002417804700739841,0.0005451601801171018,0.00035088193033453157,0.0017883788714823064,0.0002674400783665481,0.00043362101792492145
-2.799498746867168,1.195546495068543e-06,0.006997136283441869,0.00033573804708758,4.4017969743247396e-05,0.00038010948812909997,0.00016347388334525686,0.00041103286392739065,0.001586885445461379,0.0019574073791379207,0.003062535354352338,0.000914384804045147,0.003526151329277761,0.0011951324112909661,0.001237785957785517,0.004310545741092402,0.002092746239256035,0.0014910971914579726,0.0006058353612233477,0.003254615030484398,0.001586906215083677,0.00041353205555035987,0.0021535576096559594,5.851240512630054e-05,1.565723407931473e-05,0.0010685543005927842,0.0003579009804060209,0.0007414673422310543,0.0007120237408072909,0.00012692159955455094,0.0009237121689118766,0.00016858327453543966,0.0022527581822270716,0.0004935520217849362,0.0029169267547575674,0.0017165602485892761,0.0031920234350658197,0.0021564242321575546,0.000996832448854835,0.0014017670488218601,0.0005518652752760444,0.0023016335341037517,0.0014625922554999742,0.0012095334154537706,0.0013160911674457575,0.0003364476266385577,0.0006178151028122028,0.002367713665699657,0.0038845774727004423,0.0006503336636346147,0.0009690975724477021,0.000665183353930111,0.00030376199484604397,0.0018933014264023518,0.001334450766841092,0.000442932197073479,0.00038429778734786325,0.00098889807503709,0.00025732851648344073,0.000833216504721787,0.005792260727764986,7.020382772733666e-05,0.0003330828017836731,0.0020929219016825444,0.0017569093103792452,0.0013280649174429668,0.00018179505888858596,0.00012945149215197056,0.00021000889138214821,1.2755651452676172e-05,0.00019488218782628082,0.00018596864996927808,0.0017931185398253357,0.00038829088043363166,1.220079726262263e-05,7.634140519650667e-05,0.0010603135106057617,0.0009979129519710013,0.0004670206060371644,0.00034546305973847703,0.00010264664840882658,0.0017985952801935054,0.0012472457395872986,0.00045368837108730726,0.002241358297671223,0.002751500893311071,0.00048824671089565806,0.000985376146716816,0.00019121191585183336,0.004011968831185852,0.003881166618659016,6.47267140749183e-05,0.0011703639402793453,0.0004173964457491908,0.0005389313029606449,0.0005912035098764516,0.0028621014575164194,0.0007015176488691086,0.0004678910336283043,0.0021765841365465354,0.00035134400922674796,0.0005529546255115903
-2.7593984962406015,2.1914576438138118e-06,0.007685403565029525,0.00044797537959878663,6.154148930966711e-05,0.00048432263180290104,0.00021325373464684206,0.0005410077582705716,0.0019049460589206611,0.0023271493905963384,0.00350386950968727,0.0011514418537452076,0.004098871003643472,0.0014719703394150993,0.0015184578778784413,0.004961555633130057,0.002428014719377273,0.0018412669216162953,0.0007376232173710518,0.0038174405952968696,0.0019435451196279073,0.0005497490113189321,0.002587718615261094,8.385225153720057e-05,2.4140854533694313e-05,0.0013173455071364812,0.0004618684988840724,0.0009379730539449079,0.000864765906720037,0.00017163971483935575,0.0011597251750342763,0.00023081699203061397,0.0027242687882945765,0.000644249372291548,0.003371660816755726,0.002114644558675418,0.0038045883238678963,0.0026365948312431393,0.001257619531733597,0.0016961442635856356,0.00071430691471619,0.00274555692906488,0.0017736757766075358,0.001481830962733396,0.0015797700693606148,0.0004361487348294234,0.0007793254196354198,0.002820138348217958,0.004413809525081103,0.0008065834755096466,0.0011714595210039075,0.0008472665329085879,0.0003998281128760478,0.0022828090643799434,0.0015929792354038889,0.0005822744423053544,0.0004974766512496037,0.0012789715223158876,0.00034516289529731994,0.001019142781057204,0.006644450772761419,9.766675510631424e-05,0.00044708381207354467,0.002549046960891221,0.0021226998835504347,0.001635385913910648,0.0002457747210937566,0.00017096455012380159,0.0002807184178927297,1.9255797545939265e-05,0.0002526756776684893,0.00025043293423713376,0.002194559389207478,0.0004943382793528177,1.784175117551329e-05,0.0001030767621049705,0.0013139769641448496,0.0012409467965501008,0.0005958239340418216,0.00044813186603717394,0.00014199602205317577,0.0021743232930612707,0.0015125421343562067,0.0005821947017534379,0.0026570456531776,0.003190158128009654,0.0006214598541023748,0.0012348385648716742,0.0002484892130462701,0.004574262142211505,0.004420589863274869,8.735455112815007e-05,0.0014293604420822527,0.0005508390352828698,0.0006740872185054127,0.0007377474822699165,0.003373473485244416,0.0008947848584572199,0.0006190766305411141,0.0026341902008464937,0.000458612275276515,0.0007005330918720929
-2.719298245614035,3.916254370871459e-06,0.008397040082746532,0.0005927026706017734,8.539721413721428e-05,0.0006131600994627591,0.00027659903300276034,0.0007070538681101026,0.002276831185706846,0.0027546771232485187,0.003988650663149879,0.001438978517124812,0.00474860226551389,0.001803694886417933,0.0018513370379761992,0.00568355704356369,0.0028048831539830826,0.002261686107117222,0.0008930390713807217,0.004452533448707541,0.0023666846476362675,0.0007239214501225114,0.003091673810888284,0.00011906929124871157,3.678649463332853e-05,0.0016163483407562334,0.0005922844293128947,0.001180087683504411,0.0010460326501416418,0.00023052701604319827,0.001448208119458268,0.0003132704400460448,0.003278336801309099,0.0008345198033953236,0.0038814662933211964,0.0025828103885516033,0.0045118446441882384,0.003203321118346816,0.001577382051929078,0.002039684214804782,0.0009179085660942425,0.0032615777640034828,0.002141671628003314,0.0018042401806254008,0.0018870302046052263,0.0005620652652091902,0.0009752223887029757,0.003344351876107277,0.005001103130224747,0.0009950766345458034,0.001406700986905436,0.0010711357031743364,0.0005227450549556025,0.0027296070759495676,0.001894024735730904,0.0007596237724584662,0.0006392462650146595,0.0016399718006902485,0.00045900269825393923,0.001241005650518701,0.007589898767513624,0.00013475486870418013,0.0005947662550172557,0.0030868974380745405,0.002551887624163674,0.002002943636250706,0.0003295036052972062,0.00022411604859497725,0.0003723233489473716,2.8759510704299336e-05,0.00032530376946589837,0.00033463767093756526,0.0026714442207218456,0.0006255929771186643,2.5883501417029512e-05,0.00013825177119232394,0.0016194687925630362,0.0015284475039255027,0.0007558007431179617,0.0005773361701534803,0.00019470122506897843,0.0026159493469313593,0.0018251324807730385,0.0007428843799399242,0.003131183563654709,0.003676751085055535,0.0007866080671953384,0.0015380772907749082,0.00032078947257051547,0.005184937645698378,0.005018886191985647,0.00011715174140841756,0.0017337830445491463,0.0007220797440945622,0.0008378286819858471,0.0009157180689401527,0.003959284285641215,0.0011313202992115168,0.000812790089447678,0.0031702245094775323,0.0005948050770945812,0.000881758909363251
-2.6791979949874687,6.829885339057047e-06,0.009128581475936223,0.0007776119288728347,0.000117615750172714,0.0007713593856447827,0.0003567217682325193,0.0009175812288221034,0.002709645561093862,0.0032467199376233482,0.004518381369432117,0.001784815965224621,0.005483126490107946,0.0021989966317419664,0.002243637350503638,0.006480270149247622,0.003227020033637175,0.0027635502337488697,0.0010752446177934836,0.005164993119552705,0.0028654993405506533,0.0009442936913070381,0.003673465079876553,0.00016754311563490164,5.5401841294844973e-05,0.001973834579592391,0.0007547653901823571,0.0014766535328634277,0.0012603066881352585,0.00030751079105406306,0.0017987976685248232,0.00042149662043241697,0.00392614743315509,0.001072764267007021,0.004451095530960252,0.0031279417520105883,0.005323909007028944,0.0038675096785018804,0.001966956255766314,0.002438130634578023,0.0011711206560079438,0.0038588186589436704,0.002574944776944208,0.0021835059090762323,0.002243432491480565,0.0007200858304335386,0.0012107277454111646,0.003948842610847718,0.005651568499144835,0.0012211603666303446,0.0016782547433403226,0.001344141513251861,0.0006788923292990464,0.003237207824678591,0.002243248086437232,0.000983494230243686,0.0008154441418200558,0.0020849485093129986,0.0006051751418206874,0.0015044775563223557,0.008633905752397137,0.00018441033264471874,0.0007842219164207671,0.0037171106690062857,0.0030528033000772684,0.002440097296331737,0.00043808918986509404,0.0002916388213861026,0.0004900035875341529,4.249861674189766e-05,0.0004158806963816835,0.0004437222359977129,0.003234661306704368,0.0007870067642788828,3.72521528886858e-05,0.00018420282009166622,0.0019852511499363857,0.0018648148776457569,0.000953276240967976,0.000738744430837675,0.0002646298057341287,0.0031323313167633876,0.002191678281663539,0.0009425929238242426,0.0036684830092388477,0.004213281554815139,0.0009901310232559087,0.0019042579410969214,0.00041143104742759226,0.005843726949419828,0.0056808932827140226,0.0001561278056771842,0.0020889726101999653,0.000940242013760487,0.0010348572558745075,0.0011306164595135978,0.004627244485649799,0.0014179565968526278,0.0010589272248378516,0.003794206656108112,0.0007665296668473359,0.001102748678757107
-2.6390977443609023,1.1635287244915365e-05,0.00987679765308753,0.0010116899804865935,0.00016078371476166553,0.0009643081424394356,0.0004574601830055891,0.0011824998612847686,0.0032110783320032535,0.003810403251459473,0.005094401742647885,0.0021973059409655647,0.006310646518152309,0.0026674789499176654,0.0027031243456281193,0.007355215878572045,0.003698399865329427,0.003359208457310143,0.0012876381863791597,0.005959786796287381,0.0034497459744958986,0.0012201979855639825,0.0043416629336082485,0.00023362510846129252,8.246417415366653e-05,0.002399030775198983,0.0009558225600378326,0.0018378019764061296,0.0015126327639846159,0.0004074242526996661,0.00222242256057885,0.0005622357973144388,0.004679804326855658,0.0013686180701612664,0.005085635692646325,0.0037564240989019664,0.006251198725233613,0.004640492556588473,0.0024385570267505077,0.0028975511725300076,0.0014836049866199681,0.004547116966797535,0.003082680115142628,0.0026268161690026584,0.002655043800517624,0.000917145388264097,0.0014913692534883926,0.004642593724115342,0.006370771550523243,0.0014907806997746058,0.0019896267275187856,0.0016743818573821234,0.0008758389608359774,0.003808451791180923,0.002646876892224676,0.0012637783275984984,0.001032745112332805,0.002628190829406507,0.00079112188997255,0.0018158630212223505,0.00978145941031554,0.0002503240298495301,0.001024903503097001,0.004450910668883999,0.0036344016586970867,0.002957188569372207,0.0005776394857204664,0.0003767591029156245,0.0006399147550217617,6.213762489288802e-05,0.0005279883220443282,0.0005838796914173646,0.003896006447683643,0.00098424502699797,5.31899254552084e-05,0.00024380590776714491,0.00242071960975162,0.0022540781580453794,0.0011955484301732384,0.0009389179738561521,0.0003565368605721088,0.003733005536219075,0.0026195100491127584,0.0011892825231792701,0.0042735116187703,0.0048016021623483165,0.0012394641422576115,0.002343547299985628,0.0005243065458565738,0.0065498289814225315,0.00641183769017868,0.0002067698322154478,0.0025004226980068233,0.0012161808555156035,0.0012703520050190808,0.0013886255818701906,0.005385356874938323,0.0017618808189865224,0.0013690777668096872,0.004516046414589972,0.0009815641394376139,0.0013703567694229879
