x,true,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
-7.0,1.3498566943461955e-06,4.5027016e-05,3.7351852e-05,5.3781394e-05,4.763796e-05,4.1803607e-05,5.154491e-05,5.050192e-05,4.3470176e-05,7.790178e-05,8.5087224e-05
-6.964912280701754,1.5257676569502872e-06,4.7489295e-05,3.9383274e-05,5.6652512e-05,5.0166473e-05,4.4058535e-05,5.426082e-05,5.3148928e-05,4.5705016e-05,8.179154e-05,8.929595e-05
-6.9298245614035086,1.7235417342770669e-06,5.0087696e-05,4.1527055e-05,5.967937e-05,5.2830692e-05,4.6437617e-05,5.7120982e-05,5.593681e-05,4.8057016e-05,8.58781e-05,9.371576e-05
-6.894736842105263,1.945753691385754e-06,5.2830557e-05,4.3789438e-05,6.287042e-05,5.5638724e-05,4.8946345e-05,6.013409e-05,5.887299e-05,5.0531293e-05,9.017095e-05,9.835653e-05
-6.859649122807017,2.1952631215202086e-06,5.572624e-05,4.617661e-05,6.62341e-05,5.8598474e-05,5.159174e-05,6.330925e-05,6.196567e-05,5.313499e-05,9.468227e-05,0.00010323105
-6.824561403508772,2.4752436779565484e-06,5.878241e-05,4.869616e-05,6.978067e-05,6.171833e-05,5.438308e-05,6.665287e-05,6.522266e-05,5.587452e-05,9.942181e-05,0.00010834977
-6.7894736842105265,2.78921503652875e-06,6.200918e-05,5.1355866e-05,7.352045e-05,6.500662e-05,5.7327095e-05,7.017685e-05,6.865426e-05,5.8758156e-05,0.00010440229,0.00011372614
-6.754385964912281,3.1410778134974732e-06,6.541531e-05,5.4162556e-05,7.746311e-05,6.8473135e-05,6.0432994e-05,7.3888936e-05,7.226861e-05,6.1792554e-05,0.00010963606,0.00011937329
-6.719298245614035,3.5351516786263096e-06,6.901191e-05,5.7125526e-05,8.1620936e-05,7.2127936e-05,6.3709886e-05,7.780145e-05,7.607638e-05,6.4986365e-05,0.000115136405,0.00012530515
-6.684210526315789,3.976216919211653e-06,7.2809926e-05,6.0253074e-05,8.600525e-05,7.598065e-05,6.716666e-05,8.192369e-05,8.008751e-05,6.83483e-05,0.00012091646,0.00013153565
-6.649122807017544,4.469559727371853e-06,7.681994e-05,6.3555104e-05,9.062918e-05,8.004304e-05,7.0815106e-05,8.626697e-05,8.431465e-05,7.188705e-05,0.00012699212,0.0001380817
-6.614035087719298,5.021021500126477e-06,8.105437e-05,6.704163e-05,9.550636e-05,8.432671e-05,7.466416e-05,9.084537e-05,8.876795e-05,7.5612e-05,0.00013337754,0.0001449582
-6.578947368421053,5.637052459669022e-06,8.552653e-05,7.072255e-05,0.00010064999,8.8843524e-05,7.872531e-05,9.567001e-05,9.346075e-05,7.953412e-05,0.00014008964,0.00015218278
-6.543859649122807,6.324769919733391e-06,9.0250265e-05,7.460934e-05,0.00010607606,9.360716e-05,8.301232e-05,0.000100755424,9.840563e-05,8.366311e-05,0.00014714479,0.00015977368
-6.508771929824562,7.0920215430439194e-06,9.5239295e-05,7.8713914e-05,0.0001117995,9.863069e-05,8.7536166e-05,0.000106115214,0.000103617735,8.801005e-05,0.0001545626,0.00016774925
-6.473684210526316,7.947453954483115e-06,0.00010050908,8.3048966e-05,0.00011783777,0.00010393024,9.231117e-05,0.000111766196,0.000109110486,9.258808e-05,0.00016236049,0.00017613021
-6.43859649122807,8.900587094761786e-06,0.000106076215,8.7627406e-05,0.00012420888,0.000109519024,9.735088e-05,0.00011772284,0.000114900286,9.740859e-05,0.00017055935,0.0001849383
-6.4035087719298245,9.961894719978414e-06,0.00011195752,9.246329e-05,0.00013092984,0.000115415045,0.000102671205,0.00012400211,0.00012100286,0.00010248545,0.00017918054,0.00019419374
-6.368421052631579,1.1142891473440853e-05,0.00011817175,9.757183e-05,0.00013802284,0.00012163541,0.0001082882,0.00013062297,0.00012743687,0.00010783259,0.0001882453,0.00020392211
-6.333333333333333,1.2456226977419475e-05,0.00012473592,0.00010296835,0.00014550665,0.0001281984,0.00011421769,0.00013760426,0.00013421946,0.00011346432,0.00019777741,0.00021414543
-6.298245614035087,1.3915787414015135e-05,0.00013167389,0.000108670305,0.0001534052,0.0001351226,0.000120478806,0.00014496634,0.00014137001,0.00011939594,0.00020780326,0.0002248934
-6.2631578947368425,1.553680508596326e-05,0.00013900653,0.000114694965,0.00016174187,0.00014243,0.00012708978,0.00015272948,0.0001489085,0.00012564582,0.00021834737,0.00023619102
-6.228070175438597,1.7335976469839495e-05,0.00014675576,0.00012105943,0.00017054095,0.00015014064,0.00013407106,0.00016091726,0.00015685978,0.00013223014,0.0002294385,0.00024806894
-6.192982456140351,1.933158929566027e-05,0.00015494636,0.00012778677,0.00017982871,0.00015827928,0.00014144453,0.00016955042,0.0001652452,0.00013916797,0.00024110566,0.0002605569
-6.157894736842105,2.154365920814304e-05,0.00016360432,0.00013489753,0.00018963445,0.00016686997,0.00014923056,0.00017865941,0.00017408899,0.0001464784,0.00025338007,0.0002736866
-6.12280701754386,2.399407658575044e-05,0.00017275663,0.00014241322,0.00019998568,0.00017593807,0.0001574567,0.00018826759,0.00018341672,0.00015418266,0.00026629303,0.00028749308
-6.087719298245614,2.6706764113918916e-05,0.0001824336,0.00015035812,0.00021091384,0.00018551105,0.00016614592,0.00019840432,0.00019325696,0.0001623026,0.00027988025,0.000302012
-6.052631578947368,2.9707845728386095e-05,0.0001926654,0.00015875732,0.00022245583,0.00019561731,0.0001753267,0.0002090989,0.00020363685,0.0001708612,0.0002941771,0.00031728225
-6.017543859649123,3.302582756307168e-05,0.00020348452,0.00016763838,0.0002346438,0.00020629005,0.00018502602,0.00022038352,0.00021458883,0.00017988333,0.00030922276,0.00033334244
-5.982456140350877,3.6691791554321395e-05,0.00021492646,0.00017702891,0.00024751638,0.00021756045,0.00019527478,0.00023229077,0.0002261451,0.00018939478,0.00032505835,0.00035023503
-5.947368421052632,4.073960236925171e-05,0.00022702776,0.00018696002,0.00026111273,0.00022946374,0.00020610592,0.0002448577,0.0002383398,0.0001994234,0.00034172516,0.0003680057
-5.912280701754386,4.52061283401925e-05,0.00023982758,0.00019746405,0.00027547512,0.00024203626,0.00021755295,0.00025812097,0.00025121027,0.00020999815,0.00035927008,0.000386702
-5.87719298245614,5.013147709951876e-05,0.000253368,0.000208574,0.00029064776,0.00025531746,0.00022965236,0.00027212058,0.00026479387,0.00022115045,0.00037773885,0.00040637102
-5.842105263157895,5.555924661924142e-05,0.00026769078,0.00022032784,0.00030667818,0.0002693492,0.0002424418,0.0002868989,0.00027913367,0.00023291176,0.0003971849,0.0004270694
-5.807017543859649,6.153679236724086e-05,0.00028284843,0.00023276315,0.00032361696,0.00028417475,0.00025596435,0.00030250035,0.00029426985,0.000245319,0.0004176613,0.00044885106
-5.771929824561404,6.811551129669347e-05,0.00029888787,0.0002459207,0.00034151663,0.00029984102,0.00027026088,0.00031897222,0.0003102524,0.00025840814,0.00043922462,0.00047177463
-5.7368421052631575,7.535114338668488e-05,0.00031586172,0.0002598459,0.00036043432,0.0003163984,0.0002853788,0.0003363646,0.00032712854,0.00027221884,0.00046193486,0.0004959031
-5.701754385964913,8.330409144989059e-05,0.00033382737,0.00027458504,0.0003804302,0.00033389876,0.00030136548,0.0003547334,0.0003449513,0.00028679136,0.00048585504,0.0005213018
-5.666666666666667,9.20397599171657e-05,0.00035284503,0.00029018716,0.00040156694,0.00035239922,0.00031827632,0.0003741334,0.00036377655,0.00030217125,0.0005110521,0.0005480401
-5.631578947368421,0.00010162891329849217,0.00037297604,0.00030670516,0.00042391225,0.00037195883,0.00033616406,0.00039462448,0.0003836605,0.00031840318,0.0005375997,0.00057619327
-5.5964912280701755,0.0001121480550046654,0.0003942922,0.0003241944,0.00044753953,0.0003926391,0.0003550886,0.0004162718,0.00040466565,0.00033553943,0.0005655719,0.0006058381
-5.56140350877193,0.0001236798271938478,0.00041686505,0.0003427144,0.00047252537,0.0004145109,0.00037511226,0.0004391416,0.00042686082,0.00035363252,0.0005950494,0.0006370585
-5.526315789473684,0.00013631343228134954,0.00044077053,0.00036233058,0.00049894844,0.00043764437,0.00039630223,0.00046330434,0.00045031487,0.00037273736,0.0006261146,0.00066993886
-5.491228070175438,0.00015014507671921707,0.00046608946,0.00038311022,0.00052689645,0.00046211577,0.0004187262,0.0004888398,0.00047510306,0.00039291303,0.0006588608,0.0007045754
-5.4561403508771935,0.00016527843761401153,0.00049291214,0.00040512523,0.00055645994,0.0004880065,0.0004424636,0.00051582797,0.00050130236,0.00041422466,0.00069338124,0.00074106373
-5.421052631578947,0.00018182515270611188,0.0005213299,0.00042845172,0.0005877396,0.000515403,0.00046759404,0.0005443552,0.0005290025,0.00043673965,0.0007297774,0.0007795073
-5.385964912280702,0.00019990533418149032,0.0005514391,0.00045317438,0.00062083674,0.00054439506,0.00049420213,0.00057450915,0.0005582889,0.00046052746,0.0007681566,0.00082001876
-5.350877192982456,0.00021964810672683277,0.00058334984,0.00047937955,0.0006558611,0.000575084,0.00052237744,0.00060639146,0.00058925716,0.0004856663,0.0008086336,0.0008627109
-5.315789473684211,0.00024119217017055328,0.000617171,0.00050715957,0.0006929285,0.00060757366,0.00055222027,0.0006401046,0.00062201225,0.0005122381,0.0008513255,0.0009077107
-5.280701754385965,0.00026468638697539035,0.0006530251,0.00053661846,0.000732169,0.00064197334,0.00058383227,0.00067575637,0.0006566584,0.0005403268,0.0008963659,0.0009551479
-5.245614035087719,0.00029029039476236203,0.0006910353,0.0005678573,0.00077371206,0.00067840476,0.0006173222,0.0007134661,0.0006933148,0.0005700274,0.0009438849,0.0010051613
-5.210526315789474,0.00031817524395054886,0.0007313432,0.0006009957,0.00081769534,0.0007169921,0.00065281,0.0007533544,0.0007321009,0.0006014352,0.0009940311,0.001057894
