x,true,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
-7.0,1.3498566943461955e-06,3.7300600196972946e-11,7.172414963325944e-14,0.0012746286709778628,1.3603137413860828e-10,3.498608696845295e-11,1.323660820267878e-10,5.370001173929297e-10,5.204973172989217e-13,4.4386897232193945e-09,2.2128449658641967e-13
-6.964912280701754,1.5257676569502872e-06,5.4316196580752284e-11,1.2018713750194227e-13,0.0014051262206190942,2.0001496079058962e-10,5.1490979170975775e-11,1.8774436889780907e-10,7.644745610159263e-10,8.043372968571891e-13,6.01478653668823e-09,3.3839855639680525e-13
-6.9298245614035086,1.7235417342770669e-06,7.880783476181066e-11,2.0033473882567517e-13,0.0015444385869221291,2.9285597284268057e-10,7.549209506522335e-11,2.654016678112112e-10,1.0841555421389425e-09,1.2378921781245887e-12,8.124880847687947e-09,5.155764173749364e-13
-6.894736842105263,1.945753691385754e-06,1.139296710747712e-10,3.321699132488962e-13,0.001692595657587595,4.269862678423143e-10,1.1025734995632985e-10,3.7392784457303246e-10,1.531653143205416e-09,1.897371854700328e-12,1.0940706264020425e-08,7.826095152697335e-13
-6.859649122807017,2.1952631215202086e-06,1.641090812178392e-10,5.478607052680866e-13,0.0018495542042099304,6.199290071457929e-10,1.604170811391642e-10,5.2507377779428e-10,2.1556087244248383e-09,2.8963246873986132e-12,1.4686067502883161e-08,1.1835463401231531e-12
-6.824561403508772,2.4752436779565484e-06,2.3553619406168576e-10,8.98847308400528e-13,0.0020151925989134152,8.962687350754653e-10,2.3250481494512382e-10,7.348558936231062e-10,3.0221814202828136e-09,4.4031891032400404e-12,1.9651591060629425e-08,1.78325733355135e-12
-6.7894736842105265,2.78921503652875e-06,3.368316833851925e-10,1.4669242602419983e-12,0.002189306385536556,1.290335922339486e-09,3.3570121888639956e-10,1.0250247458386098e-09,4.2209738637785155e-09,6.666730220050125e-12,2.621332958894483e-08,2.6768987520951476e-12
-6.754385964912281,3.1410778134974732e-06,4.799538350256534e-10,2.3814175757884433e-12,0.00237160487025335,1.849846086228433e-09,4.828529713690715e-10,1.4250098083308358e-09,5.872821372023337e-09,1.0052730522544345e-11,3.485613022640169e-08,4.0034981544747715e-12
-6.719298245614035,3.5351516786263096e-06,6.814253397306458e-10,3.845648775093903e-12,0.0025617088873177546,2.6408071306341584e-09,6.918618343263225e-10,1.9744845463306353e-09,8.139981257209875e-09,1.5096664118917218e-11,4.620286495448505e-08,5.965374157719067e-12
-6.684210526315789,3.976216919211653e-06,9.639853671079974e-10,6.177460736444956e-12,0.0027591498813496445,3.7541020348595445e-09,9.875698532249844e-10,2.726735943611484e-09,1.1239397132514842e-08,2.25789595329546e-11,6.105084036596246e-08,8.855778440968617e-12
-6.649122807017544,4.469559727371853e-06,1.3588047348538072e-09,9.870901272181724e-12,0.0029633704281959166,5.314272008752899e-09,1.404306242089114e-09,3.753072835264396e-09,1.5459881757273444e-08,3.363202683722041e-11,8.041695847032546e-08,1.3098074237001064e-11
-6.614035087719298,5.021021500126477e-06,1.908443212325387e-09,1.568953948891739e-11,0.003173726292009966,7.491173024846447e-09,1.9893124865436318e-09,5.148569819502882e-09,2.1184266303890548e-08,4.989172926472129e-11,1.0559349261700586e-07,1.9301029745747124e-11
-6.578947368421053,5.637052459669022e-06,2.670780388960359e-09,2.4806774987616045e-11,0.003389490087083675,1.0515362326983354e-08,2.8073273823923382e-09,7.039520768087895e-09,2.8917809569552666e-08,7.37107290518654e-11,1.38216676307026e-07,2.8336521794846605e-11
-6.543859649122807,6.324769919733391e-06,3.7242177461285953e-09,3.901551125996541e-11,0.003609856579606339,1.4698297981414948e-08,3.946696592592508e-09,9.593071014593489e-09,3.932445358391623e-08,1.084575376778836e-10,1.8035068010570614e-07,4.144826514915809e-11
-6.508771929824562,7.0920215430439194e-06,5.1745327605508185e-09,6.103955488956191e-11,0.003833949627563385,2.045871140866594e-08,5.527476019335236e-09,1.3029613620441219e-08,5.327285845664877e-08,1.5893367545007755e-10,2.345899748280033e-07,6.040330229295456e-11
-6.473684210526316,7.947453954483115e-06,7.163869784412708e-09,9.499323268032607e-11,0.004060830717246679,2.8356848378515332e-08,7.712129808058241e-09,1.7638676633601565e-08,7.189455531462626e-08,2.3195276552273162e-10,3.0418354835084387e-07,8.770216140786715e-11
-6.43859649122807,8.900587094761786e-06,9.882481483929874e-09,1.470555569486527e-10,0.004289509013309149,3.913867687896446e-08,1.0719587967671504e-08,2.379919940169507e-08,9.665702761914148e-08,3.3714050623210425e-10,3.931849581064253e-07,1.2686914384324883e-10
