x,true,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50,run_51,run_52,run_53,run_54
-4.824561403508772,0.0008379012474695952,0.0031678242903458473,2.4810990914625986e-05,0.00015915183682901676,0.004971582496527884,4.298335972736086e-05,0.00011605338631994814,0.00036198764453814646,0.0016002475132367744,3.445993526679738e-06,1.0272223011614236e-09,0.002325720186316056,7.162237567101084e-17,3.505253826524382e-07,0.00013830946266404383,7.628918955525394e-05,0.0018142953435642273,0.0012885783430119167,2.4593537820701436e-05,1.4227724158685937e-06,2.860134072314129e-05,2.9862550219605276e-06,2.1203883929406795e-06,0.0004555673057829674,0.001905879434088669,0.0011831200537331843,0.0012863533250660165,0.0037764822780783818,2.429005883087555e-05,0.0021880806811438005,0.0023252197300991273,0.0021662096533713957,0.0013479737343882853,7.093379107980279e-07,0.0016058705546664535,0.0028204876729959853,0.0003538090699434211,2.433684896574345e-06,0.0021550527889939238,0.0026876735297606496,0.000686335581282548,0.001164796246690115,5.6008856249451486e-05,3.768855254287744e-10,2.5101075473945056e-07,0.0011451005275410122,2.3846250510401114e-05,0.0036334214769958256,0.0021133154439645706,0.0026394024873947594,0.0008731269704463662,0.000488582497823011,0.003114897189478439,1.387733840177971e-05,0.0015054975894816492,0.000814936454581449
-4.7894736842105265,0.0009116297133312622,0.003293555590189084,3.816704481945306e-05,0.00021074673161145744,0.005134775478900923,5.925816206611801e-05,0.0001552120611895304,0.0004702232890799836,0.0017480890092003059,5.542564299351209e-06,2.9436781047200648e-09,0.0025823400634842645,5.020892078022875e-16,6.822060387875924e-07,0.00018068605412465964,0.0001083613929429368,0.001890406184742488,0.0013276601098105487,3.6407968617699224e-05,2.3529503590027416e-06,4.286131317444291e-05,5.716746834741571e-06,3.4457352839060124e-06,0.0005432134136976784,0.001977121674965523,0.0012780498442052568,0.0014581316519545224,0.004099497638280109,3.454523197251784e-05,0.0024403493063320124,0.002653176106910286,0.002252918246380859,0.0013315057741625515,1.2470074728824966e-06,0.0016566477583824357,0.0028226857925555664,0.0004625110865572902,5.009707781141982e-06,0.002286724876947011,0.0027375068699497865,0.0007990044201306962,0.0013210092095719702,8.229092410505993e-05,1.7243129083787714e-09,4.0331212791995546e-07,0.0012351388358264812,3.723334485001791e-05,0.003555966883580549,0.002201025294710704,0.0028040042342005168,0.001036665239440868,0.0005876347682298328,0.0031189482338473827,2.243571609774894e-05,0.0015836196074899883,0.00105963148529116
-4.754385964912281,0.000991235315425819,0.003417881544161424,5.773005704721134e-05,0.0002762148878278329,0.0052838569345367205,8.08523565343367e-05,0.000205217815328839,0.0006025786508411348,0.0018963472374305987,8.776931239850261e-06,8.124361015062567e-09,0.0028408522976764577,3.3132424241139504e-15,1.2975993613855355e-06,0.0002331937151712198,0.00015159419263450274,0.0019882651770178465,0.0013810984328769059,5.315641077221405e-05,3.83072383223812e-06,6.30895312093363e-05,1.0636732110072059e-05,5.515181670117426e-06,0.0006416284884049909,0.0020633900035038587,0.0013718377313711068,0.0016431272966804375,0.004443909094474237,4.862984771530971e-05,0.002702023484654511,0.0029998562556117145,0.0023259106365847407,0.0013261536065905274,2.151565058098522e-06,0.001723921363609477,0.002823435202555567,0.0005974733348053168,9.957084457544975e-06,0.0024238668592082247,0.0027783666388698195,0.0009230417779872818,0.0014822378400772514,0.00011888419839311859,7.353886840602206e-09,6.40692638303342e-07,0.0013399780124087727,5.697188401035269e-05,0.0034897424518088235,0.0023111405275941903,0.0029755808461281816,0.001216429122102869,0.0006998161669106332,0.003115220779407287,3.558816527826832e-05,0.0016639433315944316,0.0013461916783229836
-4.719298245614035,0.0010771290049259804,0.0035402244785986874,8.586300062159201e-05,0.0003583366846159208,0.005412882345483862,0.00010918037965261475,0.0002682529132107886,0.0007618844408517079,0.0020434371735981514,1.3684249963999387e-05,2.1595399748233533e-08,0.0030970221224780234,2.0582084954555004e-14,2.4121890748883037e-06,0.0002973417181174937,0.0002088848073806753,0.0021096472769777928,0.001448976252142907,7.654586438975107e-05,6.139646089621325e-06,9.122008618571484e-05,1.923894120127208e-05,8.6947571451958e-06,0.0007508182530845855,0.002165504322024448,0.0014633164669358527,0.001841205255060034,0.0048067156597386244,6.776315061881864e-05,0.002970715994702698,0.0033614585364269926,0.0023851170457477896,0.0013329790969028152,3.6435916322450075e-06,0.001809105287321495,0.0028223598790139354,0.0007627421678763941,1.9112942273624235e-05,0.0025685518730008215,0.0028115667484278164,0.0010583669340804053,0.0016457732611976517,0.00016890320994590455,2.9236674386124384e-08,1.0062943378727676e-06,0.0014602350530108228,8.543605896169207e-05,0.0034378411661587227,0.0024460689515733683,0.0031565584847141662,0.001411081035844003,0.0008253594475607643,0.003104046434794474,5.5389444031175694e-05,0.0017468933305171779,0.0016718293223558374
-4.684210526315789,0.0011697453689939418,0.0036602774591982024,0.0001255807307849741,0.0004601688492243973,0.005515486503097562,0.00014592039581256676,0.00034668351368102315,0.0009506173561912636,0.0021878585235023573,2.1006708129726283e-05,5.528490872880341e-08,0.0033464984219457794,1.2036936451239145e-13,4.382748123761288e-06,0.00037460472329272135,0.0002835103158515639,0.0022560680040752913,0.001531213966084195,0.00010872237529241557,9.687338544370837e-06,0.00012956893413656236,3.38340986938389e-05,1.3501566909302473e-05,0.0008705147993847152,0.0022841060595320483,0.0015513525336024825,0.002052179243206481,0.00518442994594539,9.34720772698761e-05,0.0032438641666531474,0.003733490763171412,0.002431217119266207,0.00135282632216222,6.056436727220085e-06,0.0019134791807824106,0.0028189909818471907,0.000962321994656599,3.544262334316797e-05,0.002723341845592027,0.0028385813710181365,0.0012047280025207462,0.0018087175672536373,0.00023602830190367244,1.0835923439724208e-07,1.5626984580969544e-06,0.0015964942575466348,0.00012557833051623834,0.0034028347481604923,0.002608017435604669,0.003349789548559351,0.001618786918780944,0.0009642169877939089,0.0030857564078963975,8.459239144449663e-05,0.0018330107256289137,0.0020309214419623666
-4.6491228070175445,0.0012695435631984216,0.0037780361336191125,0.00018062408956691757,0.0005849948215403087,0.005585337302233531,0.00019302808243935545,0.00044299903863460156,0.001170710837866087,0.002328267145431649,3.175177758615551e-05,1.3630931102547973e-07,0.0035849984314886827,6.627701330374403e-13,7.783363410649956e-06,0.00046634309906598965,0.00037904590718037276,0.0024287446384363767,0.001627594538462726,0.00015232552885845378,1.5047666676123988e-05,0.00018081460514853142,5.7866435999070456e-05,2.0651449515399285e-05,0.0010001635936361763,0.0024196561950452977,0.0016348957643981118,0.002275842527646684,0.005573148398474269,0.00012764114893745244,0.003518818910649624,0.0041108950637299855,0.002465667920855558,0.0013863127300392946,9.88193471681153e-06,0.00203817207916267,0.0028128709486893214,0.0011999637297725558,6.351596692568e-05,0.002891273005730806,0.00286096488744072,0.001361720457101902,0.0019681594874913395,0.00032447405162279143,3.7441112551034114e-07,2.39943481777649e-06,0.0017493054424772634,0.00018093715866493229,0.0033867341502475793,0.0027989466145295428,0.0035584788761485976,0.0018373240487185888,0.001116053581110971,0.003060739952345115,0.00012677959547024566,0.0019229591267598222,0.002415384098826787
-4.614035087719298,0.001377008245603642,0.0038938223780405922,0.0002554979745390608,0.0007362521102285455,0.005616627714667705,0.00025273971919545523,0.0005597278477530826,0.0014233740289592782,0.0024635439020449937,4.7257181489174815e-05,3.236818964211104e-07,0.003808504502641217,3.4360842624644386e-12,1.3511316304454413e-05,0.0005737132681108431,0.0004992304304236373,0.0026285618661974074,0.001737792034157795,0.0002105279662927865,2.3011402351438456e-05,0.0002479389116893544,9.627379363201546e-05,3.1114905758369146e-05,0.0011389285136992001,0.002572439633081246,0.0017130322133947081,0.0025120001545970044,0.005968637898483207,0.0001725615716400348,0.003792940396854203,0.0044882092280423376,0.002490693073161978,0.0014338273135956708,1.5828217672461685e-05,0.002184148325425113,0.0028036638649424116,0.0014789166838251489,0.00011004957239959315,0.0030758194915244358,0.0028802799809184865,0.0015288193370810266,0.00212138081616268,0.00043890398947278293,1.2061353625290336e-06,3.642805019309002e-06,0.0019191823540978497,0.0002555840155173787,0.0033909825012584543,0.0030205290637066854,0.0037860852108887065,0.002064239539411421,0.001280261608806597,0.003029517897272316,0.00018647311971609223,0.002017528724249651,0.0028155627213665244
-4.578947368421053,0.0014926505090800514,0.004008298685069792,0.00035545308094999376,0.0009174363708833491,0.005604562042271876,0.0003275612202448813,0.0006993293374102721,0.0017089385089728802,0.002592857719977716,6.925909144305304e-05,7.402626325862173e-07,0.004013463254835636,1.6774754279854836e-11,2.2927917835207447e-05,0.0006975732789410894,0.0006477755340613831,0.002856043084095407,0.0018614025476961689,0.0002870506225251524,3.4644387066815105e-05,0.00033412189486756345,0.0001558556254650104,4.617974238236537e-05,0.0012857180998757736,0.002742576128520724,0.001785038647163602,0.002760499922314906,0.006366436995293448,0.00023097625445254267,0.004063694974459597,0.004859756841141711,0.002509231193635006,0.0014955359888571384,2.4889634977404893e-05,0.0023521959436695085,0.0027912630037212408,0.00180165404946565,0.00018444704901980757,0.0032808342050919185,0.002898041827330253,0.0017054250446843701,0.0022660829079585785,0.0005842832989359336,3.6226803152131515e-06,5.468479358128271e-06,0.002106601434573194,0.00035399172204610477,0.003416479607440229,0.003274111813116353,0.004036201519483879,0.0022970506664094243,0.001456001285143054,0.0029928258166116695,0.0002691978884793798,0.0021176383174827933,0.0032215973894322465
-4.543859649122807,0.0016170088080993549,0.004122472492048262,0.0004863898319107527,0.0011319838507535046,0.0055457926715561665,0.0004202399221045431,0.0008640647051011477,0.002026753350090265,0.002715720121173423,9.99580406766797e-05,1.6305293301884333e-06,0.004196976732160654,7.712265883278805e-11,3.803634347177159e-05,0.0008383904184679802,0.000828120312560332,0.003111328605759939,0.0019979764501153515,0.00038614349575076854,5.135069238281384e-05,0.00044259071118727566,0.00024558833487808217,6.751726344536306e-05,0.0014392350845645306,0.0029300377745818474,0.0018504368381564878,0.0030212593055066812,0.006761969343844586,0.00030611669026045594,0.004328747656143508,0.005219856084683821,0.0025248441026710505,0.0015713942530222798,3.842700733844304e-05,0.0025429176172019974,0.0027758865712088025,0.0021695868929746775,0.00029923243249853007,0.0035104670698261385,0.0029156852479186625,0.001890921621917066,0.002400619427212385,0.0007656659332941773,1.0145574832419017e-05,8.117314906719562e-06,0.002312001107823012,0.00048081135453544645,0.0034636349696229394,0.0035606840383127824,0.004312419222780534,0.0025334717588806704,0.0016422667050314953,0.0029517003977611546,0.0003814700971159296,0.0022243351068544823,0.0036251108795764043
-4.508771929824562,0.0017506498759834023,0.004237689950773729,0.0006546645536818813,0.0013831360682310704,0.005438768513367076,0.0005337164780453589,0.0010558510547210612,0.002375147551532668,0.0028320292028095498,0.0001420748886325375,3.4589797324339964e-06,0.004356975020108121,3.339550953226647e-10,6.169282787823124e-05,0.0009961588866341244,0.0010431405793911767,0.0033941619974677526,0.002147050890231414,0.0005125217991442976,7.493633296895444e-05,0.0005764298776891398,0.0003768044941349402,9.724688786280968e-05,0.00159804976208484,0.0031346728667151977,0.0019090457201757882,0.0032942856506169046,0.007150666287619848,0.0004017269779329461,0.004586044716187501,0.005563035484577772,0.0025415876395770308,0.001661167091966873,5.8253971897383603e-05,0.0027567244084059886,0.0027581535805097693,0.0025827858983764043,0.000470248328444488,0.0037690619359779334,0.002934559912518016,0.002084745313549151,0.0025242192415591887,0.0009879190639611169,2.6495245910054363e-05,1.1914778475351383e-05,0.0025357817590472777,0.000640554361079759,0.0035324444371223227,0.0038808507270476247,0.004618182604617524,0.0027716468234595414,0.0018379760031385782,0.002907562115051,0.000530680829040858,0.002338792131104472,0.004020963846062771
-4.473684210526316,0.0018941696282798702,0.004355618973322094,0.0008667830677540479,0.0016737929590836392,0.005283965483576474,0.0006710551651047055,0.0012761060633388187,0.002751474630893781,0.0029421019084031248,0.0001988872135551596,7.067175482339081e-06,0.004492360168728793,1.3621546441899296e-09,9.783887659215736e-05,0.0011703361128352456,0.0012948300710171631,0.003703885699017191,0.002308181551287578,0.0006712486484628357,0.0001076668382425152,0.000738369541456653,0.0005631371620761725,0.00013799192310309574,0.0017606959492802651,0.003356235740846255,0.0019610294184098445,0.0035796873316729662,0.007528094985502083,0.0005220697962015004,0.004833881672511622,0.005884244290723999,0.00256385015885763,0.0017644559904926905,8.67221310230977e-05,0.002993832339926231,0.0027391333332591333,0.0030397334603474127,0.0007164951298868126,0.004061034503988245,0.0029559563317316834,0.0022864601691056927,0.002637182165540919,0.0012553954616334245,6.452752203532614e-05,1.729422605252903e-05,0.0027783065788293962,0.0008371896609037314,0.003622584279565573,0.004234813073866706,0.004956640515425429,0.003010363249953698,0.002042081249439857,0.0028622874309609417,0.0007248484203600553,0.0024623032937965477,0.004408752882742145
-4.43859649122807,0.0020481940476378686,0.004478221743650283,0.001128976061162418,0.002006362997991104,0.005083981599888778,0.0008353522980645608,0.0015255928269361859,0.003152247110010092,0.0030466943545953487,0.00027423516605131675,1.3906726768889096e-05,0.004603112213575408,5.234252170202474e-09,0.00015173061907615794,0.0013598060163806695,0.0015839791168520375,0.0040394469463894325,0.0024809727871571356,0.000867558264639485,0.00015230966255839464,0.0009305778570294829,0.0008201300449389915,0.00019291713717410082,0.0019257862895664503,0.0035944219618486315,0.0020069391941547957,0.0038776741803852313,0.007890088068109745,0.0006719089705497833,0.005070953113004572,0.006179045696116367,0.002596165758874149,0.0018807327719356293,0.00012679440739978975,0.003254261938766918,0.002720364079995001,0.003537130519221375,0.001059530710577869,0.004390734736262462,0.0029811626349107783,0.0024958365009411813,0.0027410304053022763,0.0015715725047825404,0.00014657600576388122,2.4824073826288434e-05,0.003039903429816932,0.0010736809142577386,0.003733515766179969,0.00462235629704447,0.005330502914468994,0.0032492206911844935,0.0022536910198317707,0.002818264413098389,0.0009722221299749872,0.0025962759896524757,0.004793717206924139
