x,true,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50,run_51,run_52,run_53,run_54
-6.649122807017544,4.469559727371853e-06,0.0004922033984199873,1.1001471683476382e-13,3.9950883168161406e-13,5.990488500227674e-06,2.509487610385485e-10,1.6011446980326359e-09,6.963090298760188e-09,1.1191996832007905e-09,2.521342429246121e-16,2.197016698215904e-52,3.0868960145534525e-07,3.378175902275773e-11,1.733944967369168e-30,6.667982908137398e-11,7.8071197426296475e-25,0.00011632431597542979,0.00011474568866340426,1.871292365617479e-09,2.006333503909401e-14,1.547842085773087e-08,1.9129612014439326e-09,8.045662137065205e-16,1.2612285441830198e-10,0.00010492950269703618,1.0558491636535301e-07,2.2508567966452335e-07,0.0002477548310166221,3.207579587112936e-11,6.919257844496648e-08,3.1679444252055406e-09,2.0507047640217167e-07,3.7212110021222996e-05,6.761355320658729e-17,0.00011755101958168618,2.467612006313996e-05,4.6417006203556815e-11,7.719780190557138e-32,7.241329127907461e-07,2.7430910058917206e-06,4.7043134072240564e-08,9.426878165131195e-08,6.4807988421268e-22,1.4692399915463114e-77,1.0148164250536524e-19,0.0005448639779744674,3.573094347169384e-14,5.735275898237993e-05,0.00010660872492018988,3.341166393740718e-06,7.564624122448518e-07,7.476135184065191e-10,9.105057775271251e-06,1.9536911545900157e-12,0.001179104659963981,2.4919348111160365e-10
-6.614035087719298,5.021021500126477e-06,0.0005432308565810994,2.0597572841295776e-13,7.215147612696205e-13,7.76968951758524e-06,3.7455253413606e-10,2.3245517175663288e-09,9.993577383629428e-09,1.7851020973587863e-09,5.243593158564318e-16,3.619885058881119e-51,4.125931555199955e-07,5.2243556408580955e-11,8.211036356334508e-30,1.0585504409362935e-10,2.977320140643288e-24,0.0001326601023844669,0.0001347425799092789,2.686125228678989e-09,3.6984435396385534e-14,2.1071151268141672e-08,2.7983130790777194e-09,1.6075547762274086e-15,2.013992392509178e-10,0.00012107351159159438,1.4240021097154634e-07,2.957119869609826e-07,0.00027871332076719697,5.0076005724881045e-11,9.652926168429779e-08,4.881176011372135e-09,2.830048820288071e-07,4.547631580584346e-05,1.4437915561045826e-16,0.00013479239577069555,3.0262397043636185e-05,7.634858137568328e-11,4.72330449439695e-31,9.508340409428949e-07,3.5249286885365964e-06,6.365146693922101e-08,1.2782022543014243e-07,2.0778308684589592e-21,1.5021195173146485e-75,2.29397856780266e-19,0.000586851894102181,6.972825453027245e-14,6.925945148372102e-05,0.00012085002798595719,4.178211656471201e-06,9.537686107975257e-07,1.1393109866704412e-09,1.1530832027574437e-05,3.3936389496618724e-12,0.0011548068281679064,4.1151807462480974e-10
-6.578947368421053,5.637052459669022e-06,0.0005969410607910734,3.8250274515118974e-13,1.293240341429787e-12,1.0018059421129992e-05,5.563364829493539e-10,3.3585037880635496e-09,1.426981287886881e-08,2.825384186813988e-09,1.0808254852397158e-15,5.758987896528468e-50,5.488459594834539e-07,8.038663827230502e-11,3.8137247513106266e-29,1.6698986007433917e-10,1.114901344143307e-23,0.00015074969599169184,0.00015743031487203842,3.838565184551572e-09,6.768209240210109e-14,2.8570520290564264e-08,4.07331747737601e-09,3.185516501739808e-15,3.1944771783728975e-10,0.0001391433514905566,1.9114555952701958e-07,3.868984948094566e-07,0.0003122955963451175,7.777105012275935e-11,1.3395063714962796e-07,7.470303974100127e-09,3.8828392339050614e-07,5.527514203897449e-05,3.0545083862717935e-16,0.00015396688525476872,3.6928606472911824e-05,1.2472953056701483e-10,2.818025574389237e-30,1.2424136739018293e-06,4.507082269505249e-06,8.574577543474847e-08,1.72478209139382e-07,6.555936996148944e-21,1.4417810048455517e-73,5.140169678050284e-19,0.000630003748142291,1.3484242192338233e-13,8.324569763150293e-05,0.00013656220534496554,5.203735576247718e-06,1.1984154747796752e-06,1.7256368243493785e-09,1.4524820776468484e-05,5.852845386461058e-12,0.0011278290231119647,6.741675936242695e-10
-6.543859649122807,6.324769919733391e-06,0.0006531191409817485,7.045432880216482e-13,2.300534954548606e-12,1.2841253501934935e-05,8.22356457362656e-10,4.828934801856995e-09,2.0271966592968707e-08,4.437630126262227e-09,2.20806561714247e-15,8.846826556140642e-49,7.266233489172684e-07,1.2306546069090182e-10,1.7373620255790954e-28,2.6177646469707257e-10,4.0994355073292965e-23,0.0001706947590524462,0.00018301521422691967,5.460981919491801e-09,1.2296108126171713e-13,3.858509041059387e-08,5.900156500151941e-09,6.260432554225366e-15,5.032916893108688e-10,0.0001592716464483314,2.5536574710327515e-07,5.041214178187133e-07,0.00034853859562324155,1.2015556153053472e-10,1.8489239187818153e-07,1.1355851476406185e-08,5.296265073688353e-07,6.682179647189335e-05,6.402434915445685e-16,0.00017519140050122547,4.4839301516735443e-05,2.0238754609323967e-10,1.6394642868514595e-29,1.6154869447707704e-06,5.734255501610863e-06,1.1500340795049487e-07,2.316180280757204e-07,2.0356471045626245e-20,1.299206674582556e-71,1.1417004923096034e-18,0.0006741130767745455,2.584035641932907e-13,9.958799553955315e-05,0.00015383214571670987,6.4546942739863174e-06,1.500664480847763e-06,2.597759394298662e-09,1.8198520000390235e-05,1.002215435768738e-11,0.0010984409210534622,1.095657158834662e-09
-6.508771929824562,7.0920215430439194e-06,0.0007115003990053028,1.2871727242600524e-12,4.061574293462803e-12,1.6363681072745553e-05,1.2097095829172666e-09,6.909659009609357e-09,2.86520598113611e-08,6.9164625463197294e-09,4.470937288080197e-15,1.312256770413012e-47,9.574161001151508e-07,1.8745206099020045e-10,7.762861594067103e-28,4.077871898141586e-10,1.4800927919575091e-22,0.00019258971767319093,0.00021169066763201478,7.734510746468241e-09,2.2176902840296703e-13,5.190339553568883e-08,8.504399364413919e-09,1.2202239894135067e-14,7.876219655344092e-10,0.00018158426378402456,3.395517309345244e-07,6.541636338891789e-07,0.0003874519384694092,1.8467540543801662e-10,2.538539829626032e-07,1.7146265534859234e-08,7.182158515719534e-07,8.034339877999566e-05,1.3295878427465208e-15,0.00019857403788548669,5.417445927614774e-05,3.2617164863446494e-10,9.300731634723808e-29,2.0903411412974553e-06,7.259329499249708e-06,1.535691507335057e-07,3.095383887290119e-07,6.220332498474863e-20,1.0991132839243086e-69,2.513703061087537e-18,0.0007189493762809729,4.907106418572758e-13,0.00011858212551518886,0.00017274278998534128,7.973983584049313e-06,1.872728802698666e-06,3.8867923667407454e-09,2.267982725504934e-05,1.703918110286873e-11,0.0010669330272724646,1.7664875829040741e-09
-6.473684210526316,7.947453954483115e-06,0.0007717715844558635,2.3325095756143426e-12,7.116662384436894e-12,2.0730550541900574e-05,1.7709296179395456e-09,9.83926376746515e-09,4.0290285440417514e-08,1.0697357681076246e-08,8.972548152220824e-15,1.8794903205132288e-46,1.2555290390946403e-06,2.840838505763347e-10,3.402082631793034e-27,6.312474162773923e-10,5.247249222071097e-22,0.00021651947459416654,0.00024363089193872746,1.0905772098295823e-08,3.970760197623356e-13,6.95425253591913e-08,1.2198043468059106e-08,2.358771475451401e-14,1.2243175315132768e-09,0.00020619726309979968,4.4935973821979626e-07,8.453842021183239e-07,0.0004290151659347978,2.823678218942304e-10,3.4669049651700164e-07,2.571512537195435e-08,9.68289893434253e-07,9.607848140235942e-05,2.735633710627203e-15,0.0002242111408179583,6.51289408751993e-05,5.221055888983125e-10,5.145060406530785e-28,2.6915858250755993e-06,9.144407166206593e-06,2.041711166552378e-07,4.116814868800565e-07,1.870545897399648e-19,8.729575954683436e-68,5.486094057200916e-18,0.0007642596754548026,9.23439286795926e-13,0.0001405410841530288,0.00019337169762724071,9.811108359666478e-06,2.3290817669049116e-06,5.779991342151837e-09,2.8114174360982398e-05,2.8762787400052955e-11,0.001033613319174021,2.8253807399280746e-09
-6.43859649122807,8.900587094761786e-06,0.0008335735635176037,4.1924604882998566e-12,1.237585374289761e-11,2.6109827916804097e-05,2.5800100964878636e-09,1.3943451186387371e-08,5.6367872589229924e-08,1.6418323800958053e-08,1.784695238484084e-14,2.5992695957053382e-45,1.6386632113147555e-06,4.283568826860866e-10,1.4623803867401115e-26,9.710225579140673e-10,1.8266399486359737e-21,0.0002425570319913962,0.00027898422604245675,1.5308853319149376e-08,7.058074014431792e-13,9.280840991049391e-08,1.7410239054006455e-08,4.522136255913802e-14,1.8903778363129724e-09,0.0002332136421336028,5.918713333627471e-07,1.0880325749359759e-06,0.00047317541889958315,4.2950086981244033e-10,4.709722791882374e-07,3.8306980357102626e-08,1.2978399809960596e-06,0.00011427364137407972,5.57659357204056e-15,0.000252184221444858,7.791146586971141e-05,8.300839245517108e-10,2.7753781117823817e-27,3.448876402892223e-06,1.1461883898104292e-05,2.702611140641857e-07,5.448958825880343e-07,5.535630649180042e-19,6.509259694797292e-66,1.1868626671517457e-17,0.0008097706213547714,1.7220590671658499e-12,0.00016579223139568945,0.0002157895635992193,1.2022869281863991e-05,2.886800722072792e-06,8.54293418386424e-09,3.4665439496404155e-05,4.8206868449881145e-11,0.0009988037704570503,4.48306859587907e-09
-6.4035087719298245,9.961894719978414e-06,0.0008965054431484114,7.47437647272394e-12,2.1359510151727917e-11,3.269401943326952e-05,3.740608293666883e-09,1.966439833162237e-08,7.846069415350591e-08,2.500582646340587e-08,3.518388825056303e-14,3.4709832844616635e-44,2.1285893909413684e-06,6.42641022054877e-10,6.165514797107391e-26,1.4843057207707667e-09,6.243863874333916e-21,0.00027076107225977786,0.00031786611013496434,2.1394041423903812e-08,1.2454858281244007e-12,1.2337021895175962e-07,2.4727999011384084e-08,8.598313809283174e-14,2.899222794213358e-09,0.0002627199388442364,7.758994315135457e-07,1.394612306174871e-06,0.0005198456823569815,6.499162404753532e-10,6.364243169753303e-07,5.6681109974347606e-08,1.729427913425151e-06,0.00013517929165037017,1.1262928276523957e-14,0.00028255680119445014,9.274304177255917e-05,1.3108078931127839e-09,1.4598635868451154e-26,4.3977090032686145e-06,1.4295517045196516e-05,3.5618349452051723e-07,7.177478120970669e-07,1.6121674626440987e-18,4.5567916192811117e-64,2.5452245870422213e-17,0.0008551910738801186,3.1823325536453976e-12,0.00019467359530903896,0.0002400587157968137,1.4674055163092919e-05,3.5659477312881602e-06,1.254965021787069e-08,4.251655790854013e-05,8.022019181554618e-11,0.0009628368193377284,7.056794855036885e-09
-6.368421052631579,1.1142891473440853e-05,0.0009601301701707976,1.3217306314273244e-11,3.6586867184288035e-11,4.070167594500279e-05,5.397151706449594e-09,2.7599092749117064e-08,1.0865866751075335e-07,3.779323171897093e-08,6.874728895901976e-14,4.475521829056511e-43,2.7519197847289795e-06,9.59257654144387e-10,2.5496048282809922e-25,2.25466726075348e-09,2.0957230016960058e-20,0.0003011735527357968,0.0003603519323880338,2.9765160345904407e-08,2.181884079926501e-12,1.6335168254758153e-07,3.494979227139677e-08,1.6214189278229927e-13,4.416651504527714e-09,0.00029478276234876777,1.012345109525476e-06,1.7802989691728196e-06,0.0005689037203462316,9.78356381384795e-10,8.554583602150393e-07,8.330498409035884e-08,2.291129356644068e-06,0.00015904448770124647,2.253751977113394e-14,0.00031537124128937563,0.00010985479919211275,2.055944413782966e-09,7.487916091380285e-26,5.580281282865962e-06,1.7741459844273437e-05,4.673768262678455e-07,9.408865945189288e-07,4.6205948826810546e-18,2.9948653602930853e-62,5.410540693733449e-17,0.0009002151934508482,5.8277640878523754e-12,0.00022752929893075206,0.0002662316280142224,1.7838126388700518e-05,4.3899879977848394e-06,1.832321200483276e-08,5.18697445909587e-05,1.3254290485652343e-10,0.0009260518417605493,1.1019837178533892e-08
-6.333333333333333,1.2456226977419475e-05,0.0010239815771697284,2.3183260866032148e-11,6.219815517944466e-11,5.037850590912775e-05,7.749781826407584e-09,3.854906148926397e-08,1.4971695730318718e-07,5.6682322361852906e-08,1.3313731603916348e-13,5.572175665314659e-42,3.5409833069827097e-06,1.4246458099472387e-09,1.0341225608851435e-24,3.403356056959542e-09,6.9070904292499e-20,0.00033381737769677526,0.00040646995893115466,4.122780265330043e-08,3.7945924937839386e-12,2.1544256787946642e-07,4.915564010663396e-08,3.0324241200556557e-13,6.683183809358192e-09,0.00032944533795812187,1.314609689613716e-06,2.2634167421682497e-06,0.000620191820946927,1.4651599405154463e-09,1.1438115745304565e-06,1.216121527037759e-07,3.0176084869465832e-06,0.00018611083896731537,4.468221165884489e-14,0.00035064564435539317,0.0001294851968197616,3.202881688471411e-09,3.7451429466608266e-25,7.046409922970727e-06,2.1909218597057854e-05,6.106130376125428e-07,1.2274695747557705e-06,1.303259076876891e-17,1.8479385765697082e-60,1.140104507122589e-16,0.0009445259941330538,1.0575925501318341e-11,0.00026470409800092876,0.0002943494878290588,2.159787288221911e-05,5.3862463120744115e-06,2.658996916846373e-08,6.294623919068648e-05,2.1743453830196586e-10,0.0008887916870068189,1.7071847088215656e-08
