x,true,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
-7.0,1.3498566943461955e-06,7.553704e-05,7.0077534e-05,8.315378e-05,9.181013e-05,0.000102374455,9.3320254e-05,0.00011631043,6.644531e-05,0.00014350463,0.00012831559
-6.964912280701754,1.5257676569502872e-06,7.92391e-05,7.346875e-05,8.718575e-05,9.6181204e-05,0.00010707902,9.7645614e-05,0.00012160781,6.9556845e-05,0.00014972081,0.00013379265
-6.9298245614035086,1.7235417342770669e-06,8.312421e-05,7.7025135e-05,9.141384e-05,0.00010076104,0.00011200108,0.00010217288,0.00012714732,7.2815805e-05,0.00015620823,0.000139506
-6.894736842105263,1.945753691385754e-06,8.7199696e-05,8.0755315e-05,9.584786e-05,0.00010556045,0.000117151365,0.00010691083,0.00013294064,7.6228884e-05,0.00016297941,0.0001454659
-6.859649122807017,2.1952631215202086e-06,9.1477574e-05,8.466789e-05,0.00010049999,0.00011058947,0.0001225394,0.00011186997,0.00013900032,7.980328e-05,0.0001700471,0.0001516829
-6.824561403508772,2.4752436779565484e-06,9.596619e-05,8.8771914e-05,0.00010537862,0.00011586016,0.00012817667,0.00011706159,0.00014533933,8.35466e-05,0.00017742357,0.00015816902
-6.7894736842105265,2.78921503652875e-06,0.000100677404,9.307692e-05,0.00011049624,0.00012138246,0.00013407649,0.00012249606,0.0001519693,8.74679e-05,0.00018512242,0.00016493569
-6.754385964912281,3.1410778134974732e-06,0.00010562085,9.7592616e-05,0.000115865245,0.00012717022,0.0001402484,0.00012818447,0.00015890428,9.15754e-05,0.00019315939,0.00017199547
-6.719298245614035,3.5351516786263096e-06,0.00011080901,0.00010232997,0.0001214963,0.00013323636,0.00014670643,0.00013414018,0.00016615806,9.587783e-05,0.0002015483,0.0001793615
-6.684210526315789,3.976216919211653e-06,0.00011625506,0.000107300315,0.00012740387,0.00013959211,0.00015346488,0.00014037483,0.00017374672,0.000100384656,0.0002103057,0.00018704713
-6.649122807017544,4.469559727371853e-06,0.000121969984,0.00011251433,0.00013359998,0.00014625464,0.00016053703,0.00014690161,0.0001816851,0.00010510632,0.00021944786,0.00019506694
-6.614035087719298,5.021021500126477e-06,0.00012796768,0.00011798437,0.00014010197,0.00015323733,0.0001679385,0.00015373516,0.00018998975,0.00011005265,0.00022899186,0.0002034355
-6.578947368421053,5.637052459669022e-06,0.00013426492,0.00012372417,0.00014692446,0.0001605566,0.00017568414,0.00016088937,0.0001986774,0.00011523487,0.00023895565,0.00021216879
-6.543859649122807,6.324769919733391e-06,0.00014087437,0.0001297471,0.00015408132,0.00016822809,0.0001837901,0.00016837985,0.00020776718,0.00012066511,0.00024935862,0.00022128227
-6.508771929824562,7.0920215430439194e-06,0.00014781237,0.0001360673,0.0001615904,0.00017626915,0.0001922742,0.00017622396,0.00021727677,0.00012635416,0.00026022008,0.00023079384
-6.473684210526316,7.947453954483115e-06,0.00015509568,0.00014269943,0.00016947002,0.00018469784,0.00020115315,0.00018443693,0.00022722725,0.0001323158,0.00027156083,0.0002407215
-6.43859649122807,8.900587094761786e-06,0.00016274162,0.00014965957,0.00017773797,0.00019353356,0.00021044697,0.00019303751,0.00023763887,0.00013856277,0.00028340222,0.00025108372
-6.4035087719298245,9.961894719978414e-06,0.000170769,0.00015696375,0.00018641495,0.00020279585,0.00022017471,0.00020204367,0.00024853193,0.00014511035,0.00029576806,0.0002618994
-6.368421052631579,1.1142891473440853e-05,0.00017919658,0.0001646305,0.00019552076,0.00021250489,0.00023035723,0.0002114753,0.00025993184,0.00015197144,0.0003086808,0.0002731906
-6.333333333333333,1.2456226977419475e-05,0.0001880456,0.00017267809,0.0002050761,0.00022268496,0.00024101618,0.00022135334,0.00027186246,0.00015916231,0.00032216596,0.00028497758
-6.298245614035087,1.3915787414015135e-05,0.00019733654,0.00018112453,0.00021510615,0.00023335793,0.0002521747,0.0002316992,0.0002843472,0.00016670095,0.00033624974,0.00029728448
-6.2631578947368425,1.553680508596326e-05,0.00020709282,0.0001899925,0.00022563167,0.00024454767,0.0002638562,0.00024253606,0.00029741376,0.00017460248,0.00035095948,0.00031013458
-6.228070175438597,1.7335976469839495e-05,0.00021733645,0.00019930143,0.00023668114,0.00025627925,0.0002760854,0.00025388692,0.00031109003,0.00018288588,0.00036632403,0.00032355118
-6.192982456140351,1.933158929566027e-05,0.00022809523,0.00020907611,0.00024827925,0.00026858118,0.0002888899,0.00026577746,0.0003254048,0.00019157046,0.00038237264,0.00033756203
-6.157894736842105,2.154365920814304e-05,0.00023939289,0.00021933834,0.00026045315,0.00028148104,0.00030229727,0.00027823434,0.00034038845,0.00020067573,0.00039913788,0.00035219424
-6.12280701754386,2.399407658575044e-05,0.00025125899,0.00023011322,0.00027323552,0.00029500882,0.00031633585,0.00029128388,0.00035607335,0.00021022354,0.00041665242,0.00036747684
-6.087719298245614,2.6706764113918916e-05,0.00026372325,0.00024142985,0.00028665527,0.0003091964,0.00033103686,0.000304957,0.0003724942,0.00022023484,0.00043494996,0.00038343898
-6.052631578947368,2.9707845728386095e-05,0.00027681454,0.00025331476,0.00030074568,0.00032407514,0.00034643247,0.00031928415,0.00038968617,0.0002307358,0.00045406894,0.00040011364
-6.017543859649123,3.302582756307168e-05,0.00029056618,0.00026579772,0.00031554053,0.00033968053,0.00036255477,0.00033429655,0.00040768497,0.0002417489,0.00047404604,0.00041753383
-5.982456140350877,3.6691791554321395e-05,0.00030501338,0.00027890978,0.00033107674,0.000356049,0.0003794418,0.0003500282,0.000426532,0.00025330085,0.0004949213,0.00043573376
-5.947368421052632,4.073960236925171e-05,0.00032019056,0.0002926831,0.0003473921,0.00037321704,0.00039712933,0.00036651595,0.0004462685,0.0002654188,0.0005167374,0.00045475215
-5.912280701754386,4.52061283401925e-05,0.00033613693,0.00030715362,0.00036452847,0.00039122874,0.00041565773,0.00038379722,0.00046693557,0.00027813294,0.000539537,0.00047462498
-5.87719298245614,5.013147709951876e-05,0.00035289302,0.00032235758,0.00038252774,0.00041012448,0.00043506655,0.0004019111,0.00048858154,0.0002914735,0.00056337024,0.0004953939
-5.842105263157895,5.555924661924142e-05,0.00037050096,0.0003383345,0.00040143478,0.00042994827,0.00045540117,0.00042089945,0.00051125354,0.0003054714,0.00058828184,0.0005171033
