x,true,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
-7.0,1.3498566943461955e-06,1.729613e-05,3.161965e-05,2.2880467e-05,2.3158713e-05,2.099856e-05,2.9721601e-05,1.4333868e-05,2.273261e-05,3.2149313e-05,2.7888442e-05
-6.964912280701754,1.5257676569502872e-06,1.8406905e-05,3.375665e-05,2.4370596e-05,2.4699755e-05,2.2403396e-05,3.174719e-05,1.5291947e-05,2.4288704e-05,3.4332694e-05,2.9744402e-05
-6.9298245614035086,1.7235417342770669e-06,1.9589073e-05,3.603824e-05,2.5957142e-05,2.6342615e-05,2.3901839e-05,3.3910874e-05,1.631409e-05,2.5951382e-05,3.666382e-05,3.1723794e-05
-6.894736842105263,1.945753691385754e-06,2.0847223e-05,3.847412e-05,2.7647364e-05,2.809414e-05,2.5500887e-05,3.6222147e-05,1.7404529e-05,2.772793e-05,3.915316e-05,3.3834487e-05
-6.859649122807017,2.1952631215202086e-06,2.2185784e-05,4.107473e-05,2.944647e-05,2.9962708e-05,2.7206319e-05,3.8690952e-05,1.856778e-05,2.9625748e-05,4.181133e-05,3.6085406e-05
-6.824561403508772,2.4752436779565484e-06,2.3611017e-05,4.385111e-05,3.1363026e-05,3.195554e-05,2.9025894e-05,4.1328225e-05,1.9808567e-05,3.1653482e-05,4.4649587e-05,3.8485578e-05
-6.7894736842105265,2.78921503652875e-06,2.5127662e-05,4.68145e-05,3.3404394e-05,3.4080167e-05,3.096666e-05,4.4144825e-05,2.1132382e-05,3.3820175e-05,4.76803e-05,4.1045383e-05
-6.754385964912281,3.1410778134974732e-06,2.674219e-05,4.9979044e-05,3.5577996e-05,3.634568e-05,3.3037235e-05,4.7153593e-05,2.2544642e-05,3.613522e-05,5.0916733e-05,4.3775148e-05
-6.719298245614035,3.5351516786263096e-06,2.8460085e-05,5.335667e-05,3.7892773e-05,3.8761806e-05,3.5246238e-05,5.0366805e-05,2.4051355e-05,3.8608312e-05,5.4372184e-05,4.6685993e-05
-6.684210526315789,3.976216919211653e-06,3.0288782e-05,5.6961733e-05,4.0358384e-05,4.1338284e-05,3.760293e-05,5.3799697e-05,2.5658415e-05,4.125031e-05,5.8062044e-05,4.9790153e-05
-6.649122807017544,4.469559727371853e-06,3.2234824e-05,6.0811464e-05,4.2983596e-05,4.408517e-05,4.0116625e-05,5.7466008e-05,2.7373242e-05,4.4073666e-05,6.200202e-05,5.3100182e-05
-6.614035087719298,5.021021500126477e-06,3.4306828e-05,6.492039e-05,4.577946e-05,4.701457e-05,4.2798e-05,6.1381535e-05,2.9202338e-05,4.7089645e-05,6.6208624e-05,5.662982e-05
-6.578947368421053,5.637052459669022e-06,3.651192e-05,6.9307134e-05,4.875756e-05,5.0137904e-05,4.5658668e-05,6.556452e-05,3.115371e-05,5.0311617e-05,7.070058e-05,6.0393522e-05
-6.543859649122807,6.324769919733391e-06,3.885965e-05,7.3990064e-05,5.1928993e-05,5.3468517e-05,4.870994e-05,7.003219e-05,3.3235618e-05,5.375412e-05,7.5496886e-05,6.4407206e-05
-6.508771929824562,7.0920215430439194e-06,4.1359068e-05,7.898963e-05,5.5306537e-05,5.701901e-05,5.196492e-05,7.480339e-05,3.54566e-05,5.7432055e-05,8.061745e-05,6.868668e-05
-6.473684210526316,7.947453954483115e-06,4.4019907e-05,8.4326275e-05,5.8903388e-05,6.08051e-05,5.543722e-05,7.989961e-05,3.7826205e-05,6.1361156e-05,8.608499e-05,7.324991e-05
-6.43859649122807,8.900587094761786e-06,4.685242e-05,9.002291e-05,6.273448e-05,6.484159e-05,5.914072e-05,8.534341e-05,4.0354513e-05,6.55583e-05,9.192256e-05,7.811592e-05
-6.4035087719298245,9.961894719978414e-06,4.9869053e-05,9.610415e-05,6.6814435e-05,6.9144735e-05,6.3091e-05,9.115696e-05,4.305179e-05,7.0042974e-05,9.815476e-05,8.33043e-05
-6.368421052631579,1.1142891473440853e-05,5.3080978e-05,0.00010259496,7.115972e-05,7.3732495e-05,6.730402e-05,9.736605e-05,4.5929824e-05,7.483321e-05,0.00010480852,8.8836765e-05
-6.333333333333333,1.2456226977419475e-05,5.6501103e-05,0.0001095241,7.578734e-05,7.8623445e-05,7.1797964e-05,0.00010399694,4.9000155e-05,7.995057e-05,0.000111912996,9.4735595e-05
-6.298245614035087,1.3915787414015135e-05,6.0143135e-05,0.000116919284,8.071656e-05,8.383669e-05,7.659137e-05,0.00011107912,5.2276144e-05,8.541733e-05,0.00011949725,0.00010102519
-6.2631578947368425,1.553680508596326e-05,6.4022e-05,0.0001248142,8.596633e-05,8.9394234e-05,8.1703336e-05,0.00011864239,5.5771496e-05,9.125723e-05,0.00012759416,0.00010773096
-6.228070175438597,1.7335976469839495e-05,6.8153175e-05,0.00013323972,9.1558046e-05,9.531714e-05,8.7155e-05,0.00012671977,5.950114e-05,9.7494594e-05,0.00013623764,0.00011488119
-6.192982456140351,1.933158929566027e-05,7.25549e-05,0.0001422336,9.751294e-05,0.00010163143,9.2969734e-05,0.00013534505,6.348131e-05,0.00010415696,0.00014546598,0.00012250454
-6.157894736842105,2.154365920814304e-05,7.7242665e-05,0.00015183225,0.00010385619,0.00010835939,9.916981e-05,0.00014455627,6.772766e-05,0.00011127346,0.00015531605,0.0001306324
-6.12280701754386,2.399407658575044e-05,8.223792e-05,0.00016207619,0.00011061287,0.000115530245,0.000105781655,0.00015439163,7.2258874e-05,0.000118874654,0.00016583069,0.00013929793
-6.087719298245614,2.6706764113918916e-05,8.755987e-05,0.00017300966,0.00011780921,0.00012317122,0.00011283166,0.00016489395,7.7094264e-05,0.00012699292,0.00017705474,0.00014853619
-6.052631578947368,2.9707845728386095e-05,9.323241e-05,0.00018467817,0.00012547505,0.00013131347,0.00012034819,0.00017610782,8.2254846e-05,0.00013566301,0.00018903502,0.00015838556
-6.017543859649123,3.302582756307168e-05,9.927687e-05,0.00019712895,0.00013364124,0.00013998826,0.00012836339,0.00018808014,8.7761255e-05,0.00014492153,0.00020182267,0.00016888596
-5.982456140350877,3.6691791554321395e-05,0.00010572052,0.0002104148,0.00014234013,0.00014923002,0.0001369071,0.0002008633,9.363774e-05,0.00015480856,0.00021547038,0.00018007972
-5.947368421052632,4.073960236925171e-05,0.00011259,0.00022459186,0.0001516069,0.00015907419,0.00014601545,0.00021450865,9.991024e-05,0.00016536702,0.00023003595,0.00019201255
-5.912280701754386,4.52061283401925e-05,0.00011991387,0.00023971817,0.00016147923,0.00016955986,0.00015572457,0.00022907658,0.000106604064,0.00017663941,0.0002455805,0.00020473382
-5.87719298245614,5.013147709951876e-05,0.00012772426,0.000255855,0.00017199686,0.00018072703,0.00016607271,0.000244626,0.000113748545,0.00018867436,0.00026216847,0.00021829357
-5.842105263157895,5.555924661924142e-05,0.00013605614,0.0002730716,0.00018320185,0.00019261806,0.00017710179,0.000261223,0.00012137416,0.00020152293,0.0002798695,0.00023274774
-5.807017543859649,6.153679236724086e-05,0.00014494323,0.00029143714,0.00019514118,0.0002052795,0.00018885461,0.00027893524,0.00012951388,0.00021523853,0.00029875763,0.0002481545
-5.771929824561404,6.811551129669347e-05,0.00015442744,0.00031102402,0.00020786194,0.00021875692,0.00020137688,0.00029783783,0.00013820248,0.00022987758,0.00031890985,0.00026457658
-5.7368421052631575,7.535114338668488e-05,0.00016454676,0.00033191475,0.0002214176,0.00023310099,0.00021471699,0.0003180071,0.00014747819,0.00024550196,0.00034040894,0.0002820786
-5.701754385964913,8.330409144989059e-05,0.00017535138,0.00035419312,0.00023586143,0.00024836426,0.00022892791,0.0003395271,0.00015737923,0.00026217525,0.00036334328,0.0003007333
-5.666666666666667,9.20397599171657e-05,0.0001868856,0.0003779491,0.00025125482,0.00026460533,0.00024406453,0.0003624852,0.00016795092,0.00027996578,0.00038780863,0.00032061402
-5.631578947368421,0.00010162891329849217,0.00019920597,0.0004032749,0.00026766138,0.00028187936,0.0002601825,0.00038697207,0.00017923783,0.00029894538,0.00041390228,0.00034180094
