x,true,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
-7.0,1.3498566943461955e-06,0.00019628875,6.776744e-05,3.7526283e-05,3.80048e-05,0.005115353,0.0012758728,-0.0011950779,0.0001913965,0.0028813845,-0.0003118988
-6.964912280701754,1.5257676569502872e-06,0.00020571714,7.13399e-05,3.9635408e-05,4.021802e-05,0.005300269,0.0013220666,-0.0012375814,0.00020067657,0.0029823685,-0.00032563414
-6.9298245614035086,1.7235417342770669e-06,0.0002156043,7.5100645e-05,4.186402e-05,4.256225e-05,0.005491992,0.0013697455,-0.0012816504,0.0002104003,0.0030867127,-0.0003399714
-6.894736842105263,1.945753691385754e-06,0.00022596729,7.906396e-05,4.421847e-05,4.5042754e-05,0.0056907665,0.0014189493,-0.0013273479,0.00022059292,0.0031945053,-0.00035494033
-6.859649122807017,2.1952631215202086e-06,0.00023683054,8.3234554e-05,4.6706024e-05,4.7667974e-05,0.00589688,0.001469705,-0.0013747474,0.00023127208,0.0033058517,-0.00037055975
-6.824561403508772,2.4752436779565484e-06,0.00024822174,8.7624336e-05,4.933554e-05,5.0445982e-05,0.0061106,0.0015220443,-0.0014239145,0.00024246005,0.003420847,-0.00038686267
-6.7894736842105265,2.78921503652875e-06,0.00026016636,9.224747e-05,5.2112395e-05,5.3386753e-05,0.0063322103,0.001575998,-0.0014749115,0.00025418564,0.0035395965,-0.00040388206
-6.754385964912281,3.1410778134974732e-06,0.00027268776,9.71157e-05,5.5046163e-05,5.6499273e-05,0.0065620188,0.0016315856,-0.001527806,0.0002664737,0.0036621958,-0.00042164064
-6.719298245614035,3.5351516786263096e-06,0.00028581553,0.00010224272,5.8144957e-05,5.97914e-05,0.006800332,0.0016888471,-0.0015826798,0.00027934337,0.0037887532,-0.00044017896
-6.684210526315789,3.976216919211653e-06,0.0002995826,0.00010764018,6.1422674e-05,6.327871e-05,0.007047486,0.0017477958,-0.0016396135,0.00029282813,0.003919375,-0.00045952149
-6.649122807017544,4.469559727371853e-06,0.00031401517,0.00011332667,6.488232e-05,6.6969245e-05,0.007303798,0.001808461,-0.0016986739,0.0003069537,0.004054162,-0.0004797122
-6.614035087719298,5.021021500126477e-06,0.0003291503,0.00011931152,6.8539186e-05,7.0876275e-05,0.0075696316,0.0018708585,-0.0017599502,0.00032175236,0.004193221,-0.0005007781
-6.578947368421053,5.637052459669022e-06,0.00034502023,0.00012561554,7.24026e-05,7.500948e-05,0.00784534,0.0019350096,-0.0018235346,0.00033724506,0.004336663,-0.0005227634
-6.543859649122807,6.324769919733391e-06,0.0003616647,0.0001322524,7.6484765e-05,7.9384845e-05,0.008131329,0.0020009237,-0.0018895041,0.0003534753,0.0044845906,-0.00054570136
-6.508771929824562,7.0920215430439194e-06,0.0003791156,0.0001392455,8.080092e-05,8.4015934e-05,0.008427959,0.002068617,-0.0019579728,0.00037046865,0.004637113,-0.00056964054
-6.473684210526316,7.947453954483115e-06,0.0003974173,0.00014660698,8.5357715e-05,8.8920526e-05,0.0087356465,0.0021380896,-0.0020290038,0.00038826535,0.0047943317,-0.00059462443
-6.43859649122807,8.900587094761786e-06,0.00041661097,0.00015436212,9.017728e-05,9.410862e-05,0.009054825,0.0022093502,-0.0021027294,0.00040689606,0.0049563567,-0.00062068505
-6.4035087719298245,9.961894719978414e-06,0.00043674203,0.00016252682,9.52674e-05,9.9605735e-05,0.009385939,0.002282388,-0.0021792366,0.00042639716,0.005123295,-0.0006478718
-6.368421052631579,1.1142891473440853e-05,0.00045785573,0.00017112622,0.000100649246,0.00010542368,0.009729433,0.0023572,-0.0022586368,0.00044681592,0.0052952473,-0.0006762389
-6.333333333333333,1.2456226977419475e-05,0.00048000264,0.0001801832,0.00010633397,0.000111580506,0.010085794,0.002433775,-0.0023410372,0.00046818462,0.0054723136,-0.00070583215
